id,name,parent_category,sub_category,country,effective_usd,backers_count,launch_date,blurb,urls
1328731511,Blisstil Serenade | Over-Ear ANC Sleep & Travel Headphones,Design,Product Design,US,1001216.0,3272,2025-07-15,"Pillow-soft side-sleeper ear pads, powerful noise cancellation & high-res audio - with built-in neck support.","{""web"":{""project"":""https://www.kickstarter.com/projects/blisstil/blisstil-serenade-over-ear-anc-sleep-and-travel-headphones"",""rewards"":""https://www.kickstarter.com/projects/blisstil/blisstil-serenade-over-ear-anc-sleep-and-travel-headphones/rewards""}}"
501062528,UnifyDrive UT2: Portable NAS for Creators on the GO,Technology,Hardware,US,1000968.0,2393,2024-09-25,"Designed for creators, travelers, and professionals who need secure, flexible, and powerful storage solutions on the move.","{""web"":{""project"":""https://www.kickstarter.com/projects/1945743381/ut2-redefining-portable-storage-solutions"",""rewards"":""https://www.kickstarter.com/projects/1945743381/ut2-redefining-portable-storage-solutions/rewards""}}"
2145914814,Even Deeper Regrets: An Unfortunate Fishing Game Expansion,Games,Tabletop Games,GB,972622.05796354,16237,2025-06-24,"Sail back out to sea – or head inland! – for even more disturbing fishing, deeper madness, and a wealth of new regrettable decisions.","{""web"":{""project"":""https://www.kickstarter.com/projects/tettix/even-deeper-regrets-an-unfortunate-fishing-game-expansion"",""rewards"":""https://www.kickstarter.com/projects/tettix/even-deeper-regrets-an-unfortunate-fishing-game-expansion/rewards""}}"
1137400432,ORICO CyberData AI-powered NAS with GPU Dock & RAID Cabinet,Technology,Hardware,HK,971363.28432055,1214,2025-07-08,Up to 256TB｜i5-1240P｜Dual 10GbE & USB4 Ports｜RAlD 50/60 Support｜ZFS for Extra Security｜Cross Platform OS｜AI Features with Local LLM,"{""web"":{""project"":""https://www.kickstarter.com/projects/oricotechs/orico-cyberdata-ai-powered-nas-with-gpu-dock-and-raid-cabinet"",""rewards"":""https://www.kickstarter.com/projects/oricotechs/orico-cyberdata-ai-powered-nas-with-gpu-dock-and-raid-cabinet/rewards""}}"
1847444501,Screenmate: The Ultimate Extra Computer for Your Tesla,Technology,Hardware,US,952940.0,1485,2024-10-16,"Instant Access to Apps, Streaming, Games, and Controls—Directly from Your Tesla Screen","{""web"":{""project"":""https://www.kickstarter.com/projects/teslogic/screenmate-the-ultimate-extra-computer-for-your-tesla"",""rewards"":""https://www.kickstarter.com/projects/teslogic/screenmate-the-ultimate-extra-computer-for-your-tesla/rewards""}}"
406596959,Sierro: The Compact Home Backup That Fits Anywhere,Technology,Hardware,US,940664.0,1363,2026-05-14,"Keep your essentials running — fridge, WiFi, and more. No installation. Just plug and go.","{""web"":{""project"":""https://www.kickstarter.com/projects/sierro/sierro-the-compact-home-backup-that-fits-anywhere"",""rewards"":""https://www.kickstarter.com/projects/sierro/sierro-the-compact-home-backup-that-fits-anywhere/rewards""}}"
549157250,Morphy Richards: First Ductless Portable Air Conditioner,Technology,Hardware,HK,933957.58589056,2303,2024-09-05,"No Heat, No Duct | Instant Cooling | Cool Wider & Further | 3-in-1, AC, Dehumidifier & Fan","{""web"":{""project"":""https://www.kickstarter.com/projects/1464329619/morphy-richards-first-ductless-portable-air-conditioner"",""rewards"":""https://www.kickstarter.com/projects/1464329619/morphy-richards-first-ductless-portable-air-conditioner/rewards""}}"
601983609,Hengbot Sirius: The World's First Trainable AI Robotic Dog,Technology,Robots,US,912768.0,1150,2025-07-10,Super Agile Robot in 1KG | 1000+ Motion Library | AI Multimodal Interaction | 5 TOPS AI Processor | Bionic Design | Creator-Friendly,"{""web"":{""project"":""https://www.kickstarter.com/projects/hengbot/sirius-the-worlds-most-dynamic-robotic-dog-for-endless-fun"",""rewards"":""https://www.kickstarter.com/projects/hengbot/sirius-the-worlds-most-dynamic-robotic-dog-for-endless-fun/rewards""}}"
559933423,The Volta Double Retrograde: The Future the ’80s Promised,Design,Product Design,US,911048.0,4304,2026-07-14,"Inspired by the futuristic speedometers of the '80s, the Xeric Volta watch packs a lot into its 36mm stainless steel case.","{""web"":{""project"":""https://www.kickstarter.com/projects/watchismo/xeric-volta-double-retrograde-watch"",""rewards"":""https://www.kickstarter.com/projects/watchismo/xeric-volta-double-retrograde-watch/rewards""}}"
1136771052,"FuriHome Auto Litter Box Furniture: Smarter, Safer, Cleaner.",Design,Product Design,US,908916.0,1959,2025-06-10,"Auto-Cleaning, Multi-Cat Friendly, App Control, Odor-Free, and Smart Safety for a Human & Cat Co-Living Experience.","{""web"":{""project"":""https://www.kickstarter.com/projects/furihome/furihome"",""rewards"":""https://www.kickstarter.com/projects/furihome/furihome/rewards""}}"
1017620363,Liene PixCut S1 Photo Sticker Printer and Cutter,Technology,Gadgets,HK,906137.62586277,3330,2024-09-26,"High-quality Printing - 300 DPI｜Precise Cutting with Fine-point Blade｜Waterproof, Fade-resistant & Scratch-resistant Stickers｜Smart App","{""web"":{""project"":""https://www.kickstarter.com/projects/lieneprinter/pixcut-s1-photo-sticker-printer-and-cutter"",""rewards"":""https://www.kickstarter.com/projects/lieneprinter/pixcut-s1-photo-sticker-printer-and-cutter/rewards""}}"
615651170,écoute TH2 | The next generation of wearable hi-fi,Technology,Sound,US,890704.0,1203,2026-02-11,The world’s only headphones with a built-in vacuum tube preamp and dual-mono architecture—a complete hi-fi system built into a headset.,"{""web"":{""project"":""https://www.kickstarter.com/projects/ecoute/ecoute-th2-a-portable-hi-fi-system-you-can-take-anywhere"",""rewards"":""https://www.kickstarter.com/projects/ecoute/ecoute-th2-a-portable-hi-fi-system-you-can-take-anywhere/rewards""}}"
2050989349,"Pilet: Opensource, Modular, Portable Mini Computer",Technology,Gadgets,CA,882980.43560172,2777,2025-01-08,"Where retro meets modern, powered by Raspberry Pi 5 with 7-hour battery life. To pledge, please open this page in a web browser.","{""web"":{""project"":""https://www.kickstarter.com/projects/soulscircuit/pilet-opensource-modular-portable-mini-computer"",""rewards"":""https://www.kickstarter.com/projects/soulscircuit/pilet-opensource-modular-portable-mini-computer/rewards""}}"
852787882,PICPAK: A mini e-ink album brings memories and fun content,Technology,Gadgets,US,880208.0,8332,2025-12-16,Bring Your Favorite Photos to Life.Stop Burying Them. PICPAK is an e-ink album that brings memories and fun content.,"{""web"":{""project"":""https://www.kickstarter.com/projects/picpak-offical/picpak-a-mini-e-ink-album-brings-memories-and-content-feeds"",""rewards"":""https://www.kickstarter.com/projects/picpak-offical/picpak-a-mini-e-ink-album-brings-memories-and-content-feeds/rewards""}}"
1194395304,The World’s Smallest Portable Laser Show Projector,Technology,DIY Electronics,HK,879137.51244956,1770,2025-12-18,"Portable 2W/5W RGB laser stage light, 200m throw, ILDA+DMX ready, app-controlled, and one-click setup for instant creative shows","{""web"":{""project"":""https://www.kickstarter.com/projects/1884849220/the-worlds-smallest-portable-laser-show-projector"",""rewards"":""https://www.kickstarter.com/projects/1884849220/the-worlds-smallest-portable-laser-show-projector/rewards""}}"
166225185,Lumos Sonorus: Mesh Intercom Helmet with 360° Visibility,Technology,Hardware,US,870418.0,2819,2026-05-19,Full-Duplex Mesh Intercom | Up to 15 Riders | Open-Ear Audio | E-Bike Safety | 360° Visibility | Turn Signals & Brake Light,"{""web"":{""project"":""https://www.kickstarter.com/projects/lumoshelmet/lumos-sonorus-mesh-intercom-helmet-with-360-visibility"",""rewards"":""https://www.kickstarter.com/projects/lumoshelmet/lumos-sonorus-mesh-intercom-helmet-with-360-visibility/rewards""}}"
48154169,Everdell Silverfrost,Games,Tabletop Games,US,866091.0,8089,2025-01-14,"A new standalone game in the World of Everdell. Put on your snowshoes, light the beacons, and explore Silverfrost.","{""web"":{""project"":""https://www.kickstarter.com/projects/tycoon/everdell-silverfrost"",""rewards"":""https://www.kickstarter.com/projects/tycoon/everdell-silverfrost/rewards""}}"
736430791,AIVELA Ring Pro: All-in-One Smart Ring to Master Your Day,Technology,Wearables,US,865198.0,5349,2025-09-05,"Advanced Sleep, Health & Fitness Tracking | Touch & Gesture Control | AI Podcast Insights | 7-day Battery | IP68 | No Subscription Fee","{""web"":{""project"":""https://www.kickstarter.com/projects/ldh/aivela-ring-pro-all-in-one-smart-ring-to-master-your-day"",""rewards"":""https://www.kickstarter.com/projects/ldh/aivela-ring-pro-all-in-one-smart-ring-to-master-your-day/rewards""}}"
1364106214,SwitchLens - Turn any Smartphone into a Professional Camera,Technology,Camera Equipment,US,857132.0,2033,2024-06-11,Snap & Capture | M43 CMOS | 21MP RAW Photos | 4K/120fps | Autofocus | Switchable M43 Lenses | Wireless Connect | iOS & Android Phone,"{""web"":{""project"":""https://www.kickstarter.com/projects/halohub/switchlens-power-up-your-smartphone-into-a-pro-camera"",""rewards"":""https://www.kickstarter.com/projects/halohub/switchlens-power-up-your-smartphone-into-a-pro-camera/rewards""}}"
1268703389,Nature: a redesign of the award-winning Evolution board game,Games,Tabletop Games,US,853907.0,6941,2024-09-24,"1-6 Players. Expand Nature with 5 mix-and-match modules: Flight, Jurassic, Natural Disasters, Arctic Tundra & Amazon Rainforest.","{""web"":{""project"":""https://www.kickstarter.com/projects/northstargames/nature-a-standalone-game-in-the-evolution-series"",""rewards"":""https://www.kickstarter.com/projects/northstargames/nature-a-standalone-game-in-the-evolution-series/rewards""}}"
734420700,Keebmon : Powerful Core + Touch Screen + Mechanical Keyboard,Design,Product Design,HK,852291.4990559,1181,2025-12-22,"Ryzen AI 9 HX 370 | Max.128GB DDR5 RAM | Max.8TB SSD | 13"" Touch Screen | RGB Low Profile Mechanical Keyboard | Portable | 1.3kg","{""web"":{""project"":""https://www.kickstarter.com/projects/332313376/keebmon-powerful-core-touch-screen-mechanical-keyboard"",""rewards"":""https://www.kickstarter.com/projects/332313376/keebmon-powerful-core-touch-screen-mechanical-keyboard/rewards""}}"
1110676300,WonderMaker ZR Ultra 4 Toolheads 3D Printer with Open Source,Technology,3D Printing,HK,850621.3918598,1114,2025-04-02,"Fast Material Changing | Multi-color, Multi-material | Zero Material Waste | 300*270*290mm | High Speed Printing | CoreXY | Open Source","{""web"":{""project"":""https://www.kickstarter.com/projects/wondermaker/zr-and-zrultra"",""rewards"":""https://www.kickstarter.com/projects/wondermaker/zr-and-zrultra/rewards""}}"
1747404124,Cubie: The Coolest Ever Robot on your desk,Technology,Robots,US,831382.0,4167,2026-04-15,"Endless reactions and personalities, No cloud dependency and Fixed dialogue script... This time, we built a real desktop robot.","{""web"":{""project"":""https://www.kickstarter.com/projects/egodai/cubie-your-imagined-sci-fi-robot-buddy"",""rewards"":""https://www.kickstarter.com/projects/egodai/cubie-your-imagined-sci-fi-robot-buddy/rewards""}}"
1399308374,Beeline Moto II | Beautifully Simple Motorcycle Navigation,Technology,Hardware,GB,824257.78874186,3346,2024-02-14,"Easily plan, navigate and track fantastic motorcycling routes with a device that fits seamlessly onto your bike's cockpit.","{""web"":{""project"":""https://www.kickstarter.com/projects/ridebeeline/beeline-moto-ii-beautifully-simple-nav-for-motorcyclists"",""rewards"":""https://www.kickstarter.com/projects/ridebeeline/beeline-moto-ii-beautifully-simple-nav-for-motorcyclists/rewards""}}"
67883533,Maslow4 - Affordable Compact Large Format CNC Router,Technology,Fabrication Tools,US,822580.7,1486,2023-08-01,Compact | 8' x 4' | Open Source | Easy set up | Compatible with all platforms,"{""web"":{""project"":""https://www.kickstarter.com/projects/maslow4/maslow4-affordable-compact-large-format-cnc-router"",""rewards"":""https://www.kickstarter.com/projects/maslow4/maslow4-affordable-compact-large-format-cnc-router/rewards""}}"
260757059,Hanboost C1 True Wireless Ultrasonic Cutter for DIY Maker,Design,Product Design,US,822193.0,6206,2024-10-24,"Ultrasonic 40,000 Vibration | True Wireless | Led Light | 3 Power Mode | Full Metal Body | Lightweight & Portable | USB C Fast Charge","{""web"":{""project"":""https://www.kickstarter.com/projects/hanboost/hanboost-c1-ultrasonic-cutter-for-diy-maker"",""rewards"":""https://www.kickstarter.com/projects/hanboost/hanboost-c1-ultrasonic-cutter-for-diy-maker/rewards""}}"
1975241821,Echoes of Astra TCG,Games,Tabletop Games,US,820808.0,1965,2025-09-09,Tactical anime trading card game with world-class illustrations.,"{""web"":{""project"":""https://www.kickstarter.com/projects/echoesofastra/echoes-of-astra-tcg"",""rewards"":""https://www.kickstarter.com/projects/echoesofastra/echoes-of-astra-tcg/rewards""}}"
1519070851,Capsule Personal Dishwasher 2.0,Design,Product Design,GB,812558.3300296,2617,2024-08-08,The Original Personal Dishwasher ✔️cleans dishes in 15 min ✔️fits large items ✔️fits up to 35 items ✔️no plumbing required,"{""web"":{""project"":""https://www.kickstarter.com/projects/lochelectronics/capsule-solo-personal-dishwasher"",""rewards"":""https://www.kickstarter.com/projects/lochelectronics/capsule-solo-personal-dishwasher/rewards""}}"
1623907459,Oasis Center Table & Oasis Aura,Design,Product Design,US,802447.0,1279,2026-05-19,Living Sand Art - Two New Centerpieces for Every Space,"{""web"":{""project"":""https://www.kickstarter.com/projects/oasisdesign/oasis-center-table-and-oasis-aura"",""rewards"":""https://www.kickstarter.com/projects/oasisdesign/oasis-center-table-and-oasis-aura/rewards""}}"
730102626,"Grand & Air | The Expandable, Modular Bag for Active Women",Design,Product Design,US,802334.0,2372,2024-07-01,"An all day, go anywhere, do anything bag that converts from handbag to backpack to shoulder bag that expands by 60%.","{""web"":{""project"":""https://www.kickstarter.com/projects/lamansio/grand-and-air-the-expandable-modular-bag-for-active-women"",""rewards"":""https://www.kickstarter.com/projects/lamansio/grand-and-air-the-expandable-modular-bag-for-active-women/rewards""}}"
1641468624,Crustello: Smart AI Dough & Sourdough Tracker,Technology,Gadgets,US,795506.0,3112,2025-11-26,"Crustello is the smart dough bowl for bread, pizza & sourdough. Track rise, temp & humidity with AI for perfect fermentation every time","{""web"":{""project"":""https://www.kickstarter.com/projects/racebox/crustello"",""rewards"":""https://www.kickstarter.com/projects/racebox/crustello/rewards""}}"
1893629722,NeoBlade: Wireless Ultrasonic Cutter for Evolved Makers,Technology,DIY Electronics,HK,793305.884726,4151,2025-05-13,40kHz Ultrasonic Vibration | True Wireless | Auto Power Adjustment | Precision/Continuous Mode | Replaceable Battery | LED Light,"{""web"":{""project"":""https://www.kickstarter.com/projects/hozodesign/neoblade"",""rewards"":""https://www.kickstarter.com/projects/hozodesign/neoblade/rewards""}}"
1890819179,CYBERSIGHT: #1st Sports Glasses with Real-Time Safety System,Technology,Wearables,SG,790559.78569232,2100,2025-04-03,Road Safety System | Body Alerts | Real-time HUD | Navigation | Ultralight (39g) | 8-Hour Battery | Multi-Device Connection,"{""web"":{""project"":""https://www.kickstarter.com/projects/cybersight/cybersight-hud-glasses"",""rewards"":""https://www.kickstarter.com/projects/cybersight/cybersight-hud-glasses/rewards""}}"
444479391,Luthier,Games,Tabletop Games,US,790541.0,7104,2024-07-16,"Craft instruments for patrons such as Mozart, in the golden age of music, using a unique blend of hidden bidding & worker placement","{""web"":{""project"":""https://www.kickstarter.com/projects/paversongames/luthier"",""rewards"":""https://www.kickstarter.com/projects/paversongames/luthier/rewards""}}"
