platform,project_id,title,creator,country,year,category,parent_category,raised_usd,backers,currency,state,compliance_flags,url,source_archive,amount_basis,backers_basis
Kickstarter,1641468624,Crustello: Smart AI Dough & Sourdough Tracker,Race Box,US,2025,Gadgets,Technology,795506,3112,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/racebox/crustello,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1945864294,NitroPress® - The Ultimate Nitro Drink Machine,NitroPress,GB,2023,Product Design,Design,793865,2244,GBP,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/nitropress/nitropress-the-sustainable-nitro-drink-machine?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,444479391,Luthier,Paverson Games,US,2024,Tabletop Games,Games,790541,7104,USD,successful,possible toy,https://www.kickstarter.com/projects/paversongames/luthier,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1132997364,ComfyAir--The Ultimate Window Air Conditioner,ComfyAir,US,2023,Hardware,Technology,788386,2946,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/940981776/comfyair-the-ultimate-window-air-conditioner,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1893629722,NeoBlade: Wireless Ultrasonic Cutter for Evolved Makers,HOZO Design. Co.,HK,2025,DIY Electronics,Technology,787208,4151,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/hozodesign/neoblade,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1168384853,INKWON Tag - World's 1st 4-in-1 Pocket Creative Studio,INKWON Printing,HK,2026,DIY Electronics,Technology,787170,2861,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/inkwonprinting/inkwon-tag-worlds-1st-4-in-1-pocket-color-inkjet-printer,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1877042085,An Innovative Wandering Hour Watch | Vendetta II Automatic,Xeric,US,2023,Product Design,Design,785797,1013,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/watchismo/xeric-vendetta-ii-automatic-watch?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2117936642,Smokpub: Electric Cocktail and Whiskey Smoker.,Smokpub,US,2024,Product Design,Design,778651,9019,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/smokpub/smokpub-the-first-electric-flavor-infuser-for-drinks,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2069023374,NanoFoamer PRO - An Automatic Hands-Free Microfoam Maker.,Subminimal,SG,2023,Product Design,Design,778237,6437,SGD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/subminimal/nanofoamer-pro?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1678155196,Disk Pro: The 1 st Active Cooling PSSD with Multi-port Hub.,Sharge Tech,US,2025,Gadgets,Technology,760456,2620,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/shargetech/disk-pro,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,324701340,YASHICA FX-D: Your First Digital Film Simulation Camera,YASHICA,HK,2025,Camera Equipment,Technology,753047,1923,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/1940283777/yashica-fx-d-camera-blending-film-aesthetics-and-digital-ease,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1701239805,UNIT 1 AURA: next-gen smart helmet for urban & road riding,UNIT 1,US,2023,Hardware,Technology,749319,2880,USD,successful,electrical/electronic; connected/CRA-triage; possible PPE,https://www.kickstarter.com/projects/unit1/aura-smart-cycling-system-by-unit-1,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,723750308,Grid Desk Organizer by Orbitkey,Orbitkey,US,2026,Product Design,Design,744068,7631,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/orbitkey/orbitkey-grid-desk-organizer,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,904378599,Wonderland's War Duel,Druid City Games,US,2025,Tabletop Games,Games,741555,7350,USD,successful,possible toy,https://www.kickstarter.com/projects/druidcitygames/wonderlands-war-duel,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1756182547,An Evolution in Nitro Drinks: Meet The NitroPress® Machines,Hatfields,GB,2024,Product Design,Design,737844,2071,GBP,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/nitropress/an-evolution-in-nitro-drinks-meet-the-nitropress-machines,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1606306326,The Carry-all Studio: Bags for Creators!,Jazza,US,2023,Accessories,Fashion,736026,2662,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/jazza-studios/the-carry-all-studio,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,673510847,World’s First Portable Freezer for Tesla Sub-Trunk,LiONCooler,US,2023,Hardware,Technology,727077,1703,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/251809532/worlds-first-portable-freezer-for-tesla-sub-trunk,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1766398608,Linogy: Reinvent AA/AAA Batteries & Chargers,Linogy,US,2025,Product Design,Design,725202,4701,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/linogy/linogy-the-reinvention-of-aa-aaa-batteries-and-chargers,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1645022520,"AirCard Pro & AirNotch Pro - Track & find any item, forever.",Rolling Square,CH,2024,Gadgets,Technology,724642,9190,EUR,successful,electrical/electronic,https://www.kickstarter.com/projects/rollingsquare/rolling-square-aircard-airnotch-pro-trackers-android-apple,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,966905224,SeeAir: Tankless Dive System with Ultimate endurance,SeeAir,US,2023,Product Design,Design,722178,2003,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/seeair/seeair-tankless-dive-system-with-ultimate-endurance?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1025681768,Loona Deskmate: The Cutest Desk Robot That Actually Helps,Jianbo,US,2026,Robots,Technology,721816,3166,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/keyitechnology/loona-deskmate-the-worlds-first-screen-aware-ai-co-worker,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1257497522,Tabletop Stamps: Dungeons - Create Endless Maps for RPGs,Jacob Harris,US,2025,Tabletop Games,Games,721404,7529,USD,successful,possible toy,https://www.kickstarter.com/projects/tabletopstamps/tabletop-stamps-dungeons-create-endless-maps-for-dandd,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1587268967,Philips x Kokoon Sleep Headphones,Kokoon Technology,GB,2023,Wearables,Technology,714307,3582,GBP,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/kokoon/sleep-headphones,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,599854184,Rolling Deep & Eureka | Dice Adventure Roguelike & Campaign,Nick Murray of Bitewing Games,US,2026,Tabletop Games,Games,713634,6149,USD,successful,possible toy,https://www.kickstarter.com/projects/bitewinggamesnick/rolling-deep-and-eureka-dice-adventure-roguelike-and-campaign,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1183187052,Roma XLI Board Game,Travis Hancock,US,2026,Tabletop Games,Games,695933,9576,USD,successful,possible toy,https://www.kickstarter.com/projects/facadegames/roma-xli-game,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,519845652,The Lord of the Rings Fountain Pen & Ink Collection,Ferris Wheel Press,CA,2025,Product Design,Design,693912,3001,CAD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/ferriswheelpress/the-lord-of-the-rings-fountain-pen-and-ink-collection,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1242860113,Xebec Snap: Monitors That Instantly Snap Onto Your Laptop,Xebec,US,2023,Hardware,Technology,692303,1058,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/thexebec/xebec-snap-monitors-that-instantly-snap-onto-your-laptop,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1417645992,Rainy 75 Keyboard | Redefining $90-ish Mechanical Keyboards,Keeb Inc.,US,2024,Hardware,Technology,690753,4729,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/keeb/rainy-75-keyboard-redefining-90-ish-mechanical-keyboards,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1005913791,"Tigris and Euphrates, Lobby Snacks, Payback Club, & Imports!",Chad Elkins,US,2026,Tabletop Games,Games,684941,8948,USD,successful,possible toy,https://www.kickstarter.com/projects/chadelkins/tigris-and-euphrates,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1940500112,"Magware 2.0 - Magnetic Bowls, Plates and Cutlery Sets",Full Windsor,US,2023,Product Design,Design,683639,2634,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/fullwindsor/magware-20-magnetic-bowls-plates-and-cutlery-sets?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,339055964,Shargeek 300: The Next Gen Power Beast,STORM 2,US,2026,Hardware,Technology,682810,3203,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/edc-power-bank/shargeek300,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,114784176,Looking Glass Go,Looking Glass,US,2023,Hardware,Technology,680940,2365,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/lookingglass/looking-glass-go,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,695853734,The Sidewinder Knife Mini,Craighill,US,2024,Product Design,Design,678649,4198,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/craighill/sidewinder-knife,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1062427211,ZimaBoard 2 - Hack Out New Rules,IceWhale Technology,HK,2025,Hardware,Technology,678353,2149,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/icewhaletech/zimaboard-2-hack-out-new-rules,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1247200895,Chorda: A Musical Instrument for Everyday Life,Artiphon,US,2023,Sound,Technology,673963,2886,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/artiphon/chorda-a-musical-instrument-for-everyday-life,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1232963698,CyberBrick: Beyond Bricks,MakerWorld,HK,2025,DIY Electronics,Technology,672889,10552,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/makerworld/cyberbrick-beyond-bricks,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1035701506,Iris smart ring | Elevate style. Embrace self-awareness.,Assim & Nino,CH,2023,Wearables,Technology,671592,3465,CHF,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/iris-smart-ring/iris-smart-ring-elevate-style-embrace-self-awareness,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,252429377,"Chef Station: Prep, Cook, Serve - Elegantly",Tom Palmer,US,2025,Product Design,Design,667004,1387,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/prepwell/chef-station,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,699076409,Loka Chai Maker - Make The Best Chai In The World,Loka,US,2024,Product Design,Design,664214,6245,USD,successful,connected/CRA-triage,https://www.kickstarter.com/projects/weareloka/loka-chai-maker,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1598740090,VIZO Z1 Pro - Lightest & Brightest AR Glasses For SteamVR,JUNYU@woertec.com,US,2026,Wearables,Technology,662609,2017,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/vizo/vizo-x1-pro-the-new-generation-micro-oled-ar-glasses,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1220757217,BodyPark ATOM - World's First AI Fitness Companion,BodyPark,HK,2025,Gadgets,Technology,661558,2587,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/bodypark/bodypark-atom-the-worlds-first-ai-fitness-companion,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1548064775,Xebec Tri-Screen 3: Instantly Add Two Monitors To Any Laptop,Xebec,US,2025,Hardware,Technology,653062,1304,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/thexebec/xebec-tri-screen-3-instantly-add-two-monitors-to-any-laptop,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1858394364,DREO BaristaMaker - The Smartest Frother For All Milk Types,DREO,US,2024,Hardware,Technology,651256,7096,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/dreo/dreo-baristamaker-the-smartest-frother-for-all-milk-types,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,949669109,Enemies and Lovers: The Crown of Elfhame,Holly Black,US,2024,Tabletop Games,Games,650404,8787,USD,successful,possible toy,https://www.kickstarter.com/projects/hollyblack/enemies-and-lovers-the-crown-of-elfhame,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,23373557,PetyPot - AI-Powered Litter-Free Self-Cleaning Cat Toilet,PetyPot Inc.,US,2025,Hardware,Technology,649423,1508,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/petypot/petypot,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1767293402,SHIN MEGAMI TENSEI - THE BOARD GAME,ICREA,JP,2024,Tabletop Games,Games,647009,2066,JPY,successful,possible toy,https://www.kickstarter.com/projects/smtboardgame/shin-megami-tensei-board-game,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
